"citation","doi","filename","variable","word_column","mean_column","sd_column","ss/item","min_score","max_score"
"Sander A. Roest, Tessa A. Visser, René Zeelenberg. (2018). Dutch taboo norms. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0890-x","Roest2017.csv","valence_religious","word_dutch","valence_mean_religious","valence_sd_religious",,1.1,6.6
"Sander A. Roest, Tessa A. Visser, René Zeelenberg. (2018). Dutch taboo norms. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0890-x","Roest2017.csv","valence_women","word_dutch","valence_mean_women","valence_sd_women",,1.08,6.46
"Maja Rogić, Ana Jerončić, Marija Bošnjak, Ana Sedlar, Darko Hren, Vedran Deletis. (2013). A visual object naming task standardized for the Croatian language: A tool for research and clinical practice. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0308-8","Rogic2013.csv","familiar","word_croatian","familiar_mean","familiar_sd",,2,4.8
"Wallace A. Russell. (1970). THE COMPLETE GERMAN LANGUAGE NORMS FOR RESPONSES TO 100 WORDS FROM THE KENT-ROSANOFF WORD ASSOCIATION TEST11The work reported here was carried out during the writer's tenure as a Senior Research Scholar at the University of Wuerzburg under a United States Government Grant (Fulbright Act). Appreciation must be expressed for the cooperation given by Dr. W. Arnold, head of the Psychological Institute at Wuerzburg. The assistance of Oskar R. Meseck at all stages of data collection is also acknowledged, as is the invaluable aid of Drs. Erwin Roth, Klaus Foppa, and Ferdinand Merz, particularly pertaining to translation of English into German.. Norms of Word Association","https://doi.org/10.1016/b978-0-12-563050-4.50006-6","Russell1970.csv","aoa","word_german","aoa_mean","aoa_sd",,1.25,6.95
"Wallace A. Russell. (1970). THE COMPLETE GERMAN LANGUAGE NORMS FOR RESPONSES TO 100 WORDS FROM THE KENT-ROSANOFF WORD ASSOCIATION TEST11The work reported here was carried out during the writer's tenure as a Senior Research Scholar at the University of Wuerzburg under a United States Government Grant (Fulbright Act). Appreciation must be expressed for the cooperation given by Dr. W. Arnold, head of the Psychological Institute at Wuerzburg. The assistance of Oskar R. Meseck at all stages of data collection is also acknowledged, as is the invaluable aid of Drs. Erwin Roth, Klaus Foppa, and Ferdinand Merz, particularly pertaining to translation of English into German.. Norms of Word Association","https://doi.org/10.1016/b978-0-12-563050-4.50006-6","Russell1970.csv","familiar","word_german","familiar_mean","familiar_sd",,1.26,5
"Wim Ruts, Simon De Deyne, Eef Ameel, Wolf Vanpaemel, Timothy Verbeemen, Gert Storms. (2004). Dutch norm data for 13 semantic categories and 338 exemplars. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195597","Ruts2004.csv","aoa","word_dutch","aoa_mean","aoa_sd",,3.38,12.86
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","aoa_subjective","word_english","aoa_subjective_mean","aoa_subjective_sd",,1.321428571,5.526315789
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","aoa_subjective_afm","word_english","aoa_subjective_mean_afm","aoa_subjective_sd_afm",,1.333333333,5.222222222
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","aoa_subjective_fma","word_english","aoa_subjective_mean_fma","aoa_subjective_sd_fma",,1.35,5.857142857
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","aoa_subjective_maf","word_english","aoa_subjective_mean_maf","aoa_subjective_sd_maf",,1.157894737,5.526315789
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","aoa_subjective_practice","word_english","aoa_subjective_practice_mean","aoa_subjective_practice_sd",,1.25,3.666666667
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","familiar","word_english","familiar_mean","familiar_sd",,1.127272727,4.981818182
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","familiar_afm","word_english","familiar_mean_afm","familiar_sd_afm",,1,5
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","familiar_fma","word_english","familiar_mean_fma","familiar_sd_fma",,1.111111111,5
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","familiar_maf","word_english","familiar_mean_maf","familiar_sd_maf",,1,5
"J. P. Salmon, P. A. McMullen, J. H. Filliter. (2010). Norms for two types of manipulability (graspability and functional usage), familiarity, and age of acquisition for 320 photographs of objects. Behavior Research Methods","https://doi.org/10.3758/brm.42.1.82","Salmon2010.csv","familiar_practice","word_english","familiar_practice_mean","familiar_practice_sd",,1.125,4.958333333
"Gesche Schauenburg, Jens Ambrasat, Tobias Schröder, Christian von Scheve, Markus Conrad. (2015). Emotional connotations of words related to authority and community. Behavior Research Methods","https://doi.org/10.3758/s13428-014-0494-7","Schauenburg2015.csv","arousal","word_german","arousal_mean","arousal_sd",,2.053,8.083
"Gesche Schauenburg, Jens Ambrasat, Tobias Schröder, Christian von Scheve, Markus Conrad. (2015). Emotional connotations of words related to authority and community. Behavior Research Methods","https://doi.org/10.3758/s13428-014-0494-7","Schauenburg2015.csv","valence","word_german","valence_mean","valence_sd",,1.655,8.593
"David S. Schmidtke, Tobias Schröder, Arthur M. Jacobs, Markus Conrad. (2014). ANGST: Affective norms for German sentiment terms, derived from the affective norms for English words. Behavior Research Methods","https://doi.org/10.3758/s13428-013-0426-y","Schmidtke2014.csv","arousal_anew","word_german","arousal_mean_anew","arousal_sd_anew",,2.3,8.1
"David S. Schmidtke, Tobias Schröder, Arthur M. Jacobs, Markus Conrad. (2014). ANGST: Affective norms for German sentiment terms, derived from the affective norms for English words. Behavior Research Methods","https://doi.org/10.3758/s13428-013-0426-y","Schmidtke2014.csv","arousal_bawl","word_german","arousal_mean_bawl","arousal_sd_bawl",,0.9,4.73
"David S. Schmidtke, Tobias Schröder, Arthur M. Jacobs, Markus Conrad. (2014). ANGST: Affective norms for German sentiment terms, derived from the affective norms for English words. Behavior Research Methods","https://doi.org/10.3758/s13428-013-0426-y","Schmidtke2014.csv","imagine","word_german","imagine_mean","imagine_sd",,1.65,6.9
"David S. Schmidtke, Tobias Schröder, Arthur M. Jacobs, Markus Conrad. (2014). ANGST: Affective norms for German sentiment terms, derived from the affective norms for English words. Behavior Research Methods","https://doi.org/10.3758/s13428-013-0426-y","Schmidtke2014.csv","valence","word_german","valence_mean","valence_sd",,-2.9,2.9
"Jocelyn Schock, Michael J. Cortese, Maya M. Khanna, Sean Toppi. (2012). Age of acquisition estimates for 3,000 disyllabic words. Behavior Research Methods","https://doi.org/10.3758/s13428-012-0209-x","Schock2012.csv","aoa","word_english","aoa_mean","aoa_sd",,1.76,6.45
"Valérie Schwitter, Bruno Boyer, Alain Méot, Patrick Bonin, Marina Laganaro. (2004). French normative data and naming times for action pictures. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195603","Schwitter2004.csv","aoa","word_french","aoa_mean","aoa_sd",,1.13,3.9
"Valérie Schwitter, Bruno Boyer, Alain Méot, Patrick Bonin, Marina Laganaro. (2004). French normative data and naming times for action pictures. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03195603","Schwitter2004.csv","familiar","word_french","familiar_mean","familiar_sd",,1.4,4.9
"Zeshu Shao, Julia Stiegert. (2016). Predictors of photo naming: Dutch norms for 327 photos. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0613-0","Shao2016.csv","aoa","word_dutch","aoa_mean",,,1.47,7.4
"Zeshu Shao, Julia Stiegert. (2016). Predictors of photo naming: Dutch norms for 327 photos. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0613-0","Shao2016.csv","familiar","word_dutch","familiar_mean",,,1.73,4.9
"Zeshu Shao, Julia Stiegert. (2016). Predictors of photo naming: Dutch norms for 327 photos. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0613-0","Shao2016.csv","imagine","word_dutch","imagine_mean",,,3.61,6.85
"Albert Silverstein, Richard A. Dienstbier. (1968). Rated pleasantness and association value of 101 English nouns. Journal of Verbal Learning and Verbal Behavior","https://doi.org/10.1016/s0022-5371(68)80168-9","Silverstein1968.csv","pleasant_men","word_english","pleasant_men_mean",,,2.11,6.43
"Albert Silverstein, Richard A. Dienstbier. (1968). Rated pleasantness and association value of 101 English nouns. Journal of Verbal Learning and Verbal Behavior","https://doi.org/10.1016/s0022-5371(68)80168-9","Silverstein1968.csv","pleasant_women","word_english","pleasant_women_mean",,,1.46,6.55
"Joan G. Snodgrass, Mary Vanderwart. (1980). A standardized set of 260 pictures: Norms for name agreement, image agreement, familiarity, and visual complexity.. Journal of Experimental Psychology: Human Learning and Memory","https://doi.org/10.1037/0278-7393.6.2.174","Snodgrass1980.csv","aoa","word_english","aoa_mean",,,1.34,5.48
"Joan G. Snodgrass, Mary Vanderwart. (1980). A standardized set of 260 pictures: Norms for name agreement, image agreement, familiarity, and visual complexity.. Journal of Experimental Psychology: Human Learning and Memory","https://doi.org/10.1037/0278-7393.6.2.174","Snodgrass1980.csv","familiar","word_english","familiar_mean","familiar_sd",,1.18,4.9
"Joan Gay Snodgrass, Tanya Yuditsky. (1996). Naming times for the Snodgrass and Vanderwart pictures. Behavior Research Methods, Instruments & Computers","https://doi.org/10.3758/bf03200540","Snodgrass1996.csv","aoa","word_english","aoa_mean",,,2.03,7.13
"Ana Paula Soares, Montserrat Comesaña, Ana P. Pinheiro, Alberto Simões, Carla Sofia Frade. (2012). The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0131-7","Soares2012.csv","arousal","word_spanish","arousal_mean","arousal_sd",,3.06,8.46
"Ana Paula Soares, Montserrat Comesaña, Ana P. Pinheiro, Alberto Simões, Carla Sofia Frade. (2012). The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0131-7","Soares2012.csv","arousal_men","word_spanish","arousal_mean_men","arousal_sd_men",,2.21,8.22
"Ana Paula Soares, Montserrat Comesaña, Ana P. Pinheiro, Alberto Simões, Carla Sofia Frade. (2012). The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0131-7","Soares2012.csv","arousal_women","word_spanish","arousal_mean_women","arousal_sd_women",,3.12,8.5
"Ana Paula Soares, Montserrat Comesaña, Ana P. Pinheiro, Alberto Simões, Carla Sofia Frade. (2012). The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0131-7","Soares2012.csv","valence","word_spanish","valence_mean","valence_sd",,1.13,8.62
"Ana Paula Soares, Montserrat Comesaña, Ana P. Pinheiro, Alberto Simões, Carla Sofia Frade. (2012). The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0131-7","Soares2012.csv","valence_men","word_spanish","valence_mean_men","valence_sd_men",,1.33,8.21
"Ana Paula Soares, Montserrat Comesaña, Ana P. Pinheiro, Alberto Simões, Carla Sofia Frade. (2012). The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0131-7","Soares2012.csv","valence_women","word_spanish","valence_mean_women","valence_sd_women",,1.08,8.76
"Ana Paula Soares, Ana Santos Costa, João Machado, Montserrat Comesaña, Helena Mendes Oliveira. (2017). The Minho Word Pool: Norms for imageability, concreteness, and subjective frequency for 3,800 Portuguese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0767-4","Soares2017.csv","concrete","word_spanish","concrete_mean","concrete_sd",,1.87,6.91
"Ana Paula Soares, Ana Santos Costa, João Machado, Montserrat Comesaña, Helena Mendes Oliveira. (2017). The Minho Word Pool: Norms for imageability, concreteness, and subjective frequency for 3,800 Portuguese words. Behavior Research Methods","https://doi.org/10.3758/s13428-016-0767-4","Soares2017.csv","imagine","word_spanish","imagine_mean","imagine_sd",,2.09,6.75
"Laura J. Speed, Asifa Majid. (2017). Dutch modality exclusivity norms: Simulating perceptual modality in space. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0852-3","Speed2017.csv","arousal","word_dutch","arousal_mean",,,2.083333333,5.916666667
"Laura J. Speed, Asifa Majid. (2017). Dutch modality exclusivity norms: Simulating perceptual modality in space. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0852-3","Speed2017.csv","valence","word_dutch","valence_mean",,,1.333333333,6.5
"Otfried Spreen, Rudolph W. Schulz. (1966). Parameters of abstraction, meaningfulness, and pronunciability for 329 nouns. Journal of Verbal Learning and Verbal Behavior","https://doi.org/10.1016/s0022-5371(66)80061-0","Spreen1966.csv","concrete","word_english","concrete_mean",,,1.41,6.96
"Hans Stadthagen-Gonzalez, Colin J. Davis. (2006). The Bristol norms for age of acquisition, imageability, and familiarity. Behavior Research Methods","https://doi.org/10.3758/bf03193891","Stadthagen-Gonzalez2006.csv","aoa_100_700","word_english","aoa_mean_100_700",,,100,700
"Hans Stadthagen-Gonzalez, Colin J. Davis. (2006). The Bristol norms for age of acquisition, imageability, and familiarity. Behavior Research Methods","https://doi.org/10.3758/bf03193891","Stadthagen-Gonzalez2006.csv","aoa_years","word_english","aoa_mean_years",,,2.1,12.6
"Hans Stadthagen-Gonzalez, Colin J. Davis. (2006). The Bristol norms for age of acquisition, imageability, and familiarity. Behavior Research Methods","https://doi.org/10.3758/bf03193891","Stadthagen-Gonzalez2006.csv","familiar","word_english","familiar_mean",,,338,700
"Hans Stadthagen-Gonzalez, Colin J. Davis. (2006). The Bristol norms for age of acquisition, imageability, and familiarity. Behavior Research Methods","https://doi.org/10.3758/bf03193891","Stadthagen-Gonzalez2006.csv","imagine","word_english","imagine_mean",,,100,668
"Hans Stadthagen-Gonzalez, Constance Imbault, Miguel A. Pérez Sánchez, Marc Brysbaert. (2017). Norms of valence and arousal for 14,031 Spanish words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0700-2","Stadthagen-Gonzalez2017.csv","arousal","word_spanish","arousal_mean","arousal_sd",,,
"Hans Stadthagen-Gonzalez, Constance Imbault, Miguel A. Pérez Sánchez, Marc Brysbaert. (2017). Norms of valence and arousal for 14,031 Spanish words. Behavior Research Methods","https://doi.org/10.3758/s13428-015-0700-2","Stadthagen-Gonzalez2017.csv","valence","word_spanish","valence_mean","valence_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","anger","word_spanish","anger_mean","anger_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","arousal","word_spanish","arousal_mean","arousal_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","disgust","word_spanish","disgust_mean","disgust_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","fear","word_spanish","fear_mean","fear_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","happiness","word_spanish","happiness_mean","happiness_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","sad","word_spanish","sad_mean","sad_sd",,,
"Hans Stadthagen-González, Pilar Ferré, Miguel A. Pérez-Sánchez, Constance Imbault, José Antonio Hinojosa. (2018). Norms for 10,491 Spanish words for five discrete emotions: Happiness, disgust, anger, fear, and sadness. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0962-y","Stadthagen-Gonzalez2017a.csv","valence","word_spanish","valence_mean","valence_sd",,,
"R. Paul Stration, Kenneth A. Jacobus, Bonnie Brinley. (1975). Age-of-acquisition, imagery, familiarity and meaningfulness norms for 543 words. Behavior Research Methods & Instrumentation","https://doi.org/10.3758/bf03201278","Stration1975.csv","aoa","word_english","aoa_mean","aoa_sd",,1.54,8.85
"R. Paul Stration, Kenneth A. Jacobus, Bonnie Brinley. (1975). Age-of-acquisition, imagery, familiarity and meaningfulness norms for 543 words. Behavior Research Methods & Instrumentation","https://doi.org/10.3758/bf03201278","Stration1975.csv","familiar","word_english","familiar_mean","familiar_sd",,0.8,4.94
"R. Paul Stration, Kenneth A. Jacobus, Bonnie Brinley. (1975). Age-of-acquisition, imagery, familiarity and meaningfulness norms for 543 words. Behavior Research Methods & Instrumentation","https://doi.org/10.3758/bf03201278","Stration1975.csv","imagine","word_english","imagine_mean","imagine_sd",,1.14,5
"I-Fan Su, Yen Na Yum, Dustin Kai-Yan Lau. (2022). Hong Kong Chinese character psycholinguistic norms: ratings of 4376 single Chinese characters on semantic radical transparency, age-of-acquisition, familiarity, imageability, and concreteness. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01928-y","Su2023.csv","aoa","word_chinese_traditional","aoa_mean",,,1,7
"I-Fan Su, Yen Na Yum, Dustin Kai-Yan Lau. (2022). Hong Kong Chinese character psycholinguistic norms: ratings of 4376 single Chinese characters on semantic radical transparency, age-of-acquisition, familiarity, imageability, and concreteness. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01928-y","Su2023.csv","concrete","word_chinese_traditional","concrete_mean",,,1,6.9474
"I-Fan Su, Yen Na Yum, Dustin Kai-Yan Lau. (2022). Hong Kong Chinese character psycholinguistic norms: ratings of 4376 single Chinese characters on semantic radical transparency, age-of-acquisition, familiarity, imageability, and concreteness. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01928-y","Su2023.csv","familiar","word_chinese_traditional","familiar_mean",,,1.105263158,7
"I-Fan Su, Yen Na Yum, Dustin Kai-Yan Lau. (2022). Hong Kong Chinese character psycholinguistic norms: ratings of 4376 single Chinese characters on semantic radical transparency, age-of-acquisition, familiarity, imageability, and concreteness. Behavior Research Methods","https://doi.org/10.3758/s13428-022-01928-y","Su2023.csv","imagine","word_chinese_traditional","imagine_mean",,,1.05,6.952380952
"Aimée M. Surprenant, Susan L. Hura, Mary P. Harper, Leah H. Jamieson, Glenis Long, Scott M. Thede, et al.. (1999). Familiarity and pronounceability of nouns and names. Behavior Research Methods, Instruments, & Computers","https://doi.org/10.3758/bf03200740","Surprenant1999.csv","familiar","word_english","familiar_mean","familiar_sd",,1.97,6.61
"Arielle Syssau, Catherine Monnier. (2009). Children’s emotional norms for 600 French words. Behavior Research Methods","https://doi.org/10.3758/brm.41.1.213","Syssau2009.csv","valence","word_french","valence_mean","valence_sd",,0.88,4.84
"Patrizia Tabossi, Lisa Arduino, Rachele Fanari. (2011). Descriptive norms for 245 Italian idiomatic expressions. Behavior Research Methods","https://doi.org/10.3758/s13428-010-0018-z","Tabossi2011.csv","aoa","word_italian_idiom","aoa_mean","aoa_sd",,2.2,6
"Patrizia Tabossi, Lisa Arduino, Rachele Fanari. (2011). Descriptive norms for 245 Italian idiomatic expressions. Behavior Research Methods","https://doi.org/10.3758/s13428-010-0018-z","Tabossi2011.csv","familiar","word_italian_idiom","familiar_mean","familiar_sd",,3.36,6.83
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_bg.csv","familiar","word_bulgarian","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_de.csv","familiar","word_german","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_el.csv","familiar","word_greek","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_en.csv","familiar","word_english","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_es.csv","familiar","word_spanish","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_fi.csv","familiar","word_finnish","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_fr.csv","familiar","word_french","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_is.csv","familiar","word_icelandic","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_it.csv","familiar","word_italian","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_nl.csv","familiar","word_dutch","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_no.csv","familiar","word_norwegian","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_pt.csv","familiar","word_portuguese","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_ru.csv","familiar","word_russian","familiar_mean",,,1.53,5
"Mark Torrance, Guido Nottbusch, Rui A. Alves, Barbara Arfé, Lucile Chanquoy, Evgeny Chukharev-Hudilainen, et al.. (2018). Timed written picture naming in 14 European languages. Behavior Research Methods","https://doi.org/10.3758/s13428-017-0902-x","Torrance2018_sr.csv","familiar","word_serbian","familiar_mean",,,1.53,5
"Diana Tsaparina, Patrick Bonin, Alain Méot. (2011). Russian norms for name agreement, image agreement for the colorized version of the Snodgrass and Vanderwart pictures and age of acquisition, conceptual familiarity, and imageability scores for modal object names. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0121-9","Tsaparina2011.csv","aoa","word_russian","aoa_mean","aoa_sd",,1.19,4.29
"Diana Tsaparina, Patrick Bonin, Alain Méot. (2011). Russian norms for name agreement, image agreement for the colorized version of the Snodgrass and Vanderwart pictures and age of acquisition, conceptual familiarity, and imageability scores for modal object names. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0121-9","Tsaparina2011.csv","familiar","word_russian","familiar_mean","familiar_sd",,1.61,4.92
"Diana Tsaparina, Patrick Bonin, Alain Méot. (2011). Russian norms for name agreement, image agreement for the colorized version of the Snodgrass and Vanderwart pictures and age of acquisition, conceptual familiarity, and imageability scores for modal object names. Behavior Research Methods","https://doi.org/10.3758/s13428-011-0121-9","Tsaparina2011.csv","imagine","word_russian","imagine_mean","imagine_sd",,1.71,4.97
,,"Valueva2025.csv","aoa","word_russian","aoa_mean","aoa_sd",,1.65,21
,,"Valueva2025.csv","concrete_grigoriev2022","word_russian","concrete_mean_grigoriev2022",,,1.611111111,7
,,"Valueva2025.csv","concrete_soloviev2022_500","word_russian","concrete_mean_soloviev2022_500",,,1.033333333,4.516666667
,,"Valueva2025.csv","familiar_grigoriev2010","word_russian","familiar_mean_grigoriev2010",,,1.15,4.95
,,"Valueva2025.csv","familiar_pashneva2014","word_russian","familiar_mean_pashneva2014",,,1.56,6.92
,,"Valueva2025.csv","familiar_tsaparina2011","word_russian","familiar_mean_tsaparina2011",,,1.61,4.89
,,"Valueva2025.csv","imagine_akinina2014","word_russian","imagine_mean_akinina2014",,,1,2.57
